execution_date,channel_id,channel_name,video_id,title,title_length_chars,title_word_count,has_number,has_question,has_colon,has_parentheses,has_year,has_currency_symbol,has_negative_word,has_urgency_word,has_promise_word,has_ai_word,has_finance_word,title_changed,views_delta,engagement_rate
2026-05-24T10:51:56.512810+00:00,UC4NALVCmcmL5ntpV0thoH6w,LooLoo Kids - Nursery Rhymes and Children's Songs,uUwzOU2FwXo,Johny Johny Yes Papa - Learn Colors with Colorful BALLS and SuperHERO - Kids Songs & Nursery Rhymes,99,15,False,False,False,False,False,False,False,False,False,False,False,False,957628,0.000913
2026-05-24T10:51:56.512810+00:00,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE,EW-XIxlzCvE,"Saturday Night's Main Event: May 23, 2026",41,8,True,False,True,False,True,False,False,False,False,False,False,False,704228,0.024651
2026-05-24T10:51:56.512810+00:00,UCpEhnqL0y41EpW2TvWAHD7Q,SET India,sMLZfk4Yg0I,क्या Team CID रोक पाएगी Mumbai पर होने वाले Attack's? | CID Season 2 | Full Episode | Ep 80,91,23,True,True,False,False,False,False,False,False,False,False,False,False,703044,0.014465
2026-05-24T10:51:56.512810+00:00,UCQznUf1SjfDqx65hX3zRDiA,DrakeVEVO,YhUqxWR4mnE,Drake - Whisper My Name,23,4,False,False,False,False,False,False,False,False,False,False,False,False,698164,0.028065
2026-05-24T10:51:56.512810+00:00,UCyps-v4WNjWDnYRKmZ4BUGw,Airrack,_V_wkba_kyI,I Hunted Down 100 iPhone Thieves,32,6,True,False,False,False,False,False,False,False,False,False,False,False,664190,0.021182
2026-05-24T10:51:56.512810+00:00,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,tiKgdh4Csj8,TAEYONG 태용 'WYLD' MV,20,4,False,False,False,False,False,False,False,False,False,False,False,False,621010,0.015057
2026-05-24T10:51:56.512810+00:00,UCJplp5SjeGSdVdwsfb9Q7lQ,Like Nastya,KnKYJMe1G-c,Nastya teaches how to properly choose healthy food for energy,61,10,False,False,False,False,False,False,False,False,False,False,False,False,570997,0.0016
2026-05-24T10:51:56.512810+00:00,UCQznUf1SjfDqx65hX3zRDiA,DrakeVEVO,JffHTWti1es,Drake - National Treasures,26,3,False,False,False,False,False,False,False,False,False,False,False,False,565201,0.033753
2026-05-24T10:51:56.512810+00:00,UCQznUf1SjfDqx65hX3zRDiA,DrakeVEVO,QW29Ly55Kvs,Drake - Plot Twist,18,3,False,False,False,False,False,False,False,False,False,False,False,False,557771,0.031773
2026-05-24T10:51:56.512810+00:00,UCAOtE1V7Ots4DjM8JLlrYgg,Peppa Pig - Official Channel,d3bujNoH8EU,Peppa Pig Tales 2026 🎶 George Can't Stop DANCING! 🎧 Learning New Sound & Music! 🎵 NEW Peppa Pig,95,16,True,False,False,False,True,False,False,False,False,False,False,False,543760,0.004468
2026-05-24T10:51:56.512810+00:00,UCQznUf1SjfDqx65hX3zRDiA,DrakeVEVO,ipOSrQNrp1U,"Drake, Future, Molly Santana - Ran To Atlanta",45,7,False,False,False,False,False,False,False,False,False,False,False,False,536685,0.027003
2026-05-24T10:51:56.512810+00:00,UCQznUf1SjfDqx65hX3zRDiA,DrakeVEVO,bpD-JVy2zV4,Drake - Burning Bridges,23,3,False,False,False,False,False,False,False,False,False,False,False,False,527723,0.025256
2026-05-24T10:51:56.512810+00:00,UCA2tt9GSU2sl8rAqjlLR3mQ,GeorgeNotFound,wbFQFcvnrkw,Minecraft Arrow Toss...,23,3,False,False,False,False,False,False,False,False,False,False,False,False,527172,0.028607
2026-05-24T10:51:56.512810+00:00,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,opB7_JXL0LA,World-Renowned Physicist: You've Been Lied To About Reality! - Michio Kaku,74,12,False,False,True,False,False,False,False,False,False,False,False,False,519559,0.032543
2026-05-24T10:51:56.512810+00:00,UCeY0bbntWzzVIaj2z3QigXg,NBC News,EnhipheJHvw,DHS to require green card applicants to return to home countries to apply,73,13,False,False,False,False,False,False,False,False,False,False,False,False,503951,0.010976
2026-05-24T10:51:56.512810+00:00,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes,5Es-WhgMM1o,"Baking Muffins with JJ, Cody, and Nina 🧁 | Super Muffin Man | CoComelon Nursery Rhymes & Kids Songs",99,15,False,False,False,False,False,False,False,False,False,False,False,False,496871,0.000836
2026-05-24T10:51:56.512810+00:00,UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,tTi2uZQsmlo,TWS (투어스) '너의 모든 가능성이 되어 줄게' Official MV,40,9,False,False,False,True,False,False,False,False,False,False,False,False,494350,0.010376
2026-05-24T10:51:56.512810+00:00,UCQznUf1SjfDqx65hX3zRDiA,DrakeVEVO,MoR47PedfaU,Drake - shabang,15,2,False,False,False,False,False,False,False,False,False,False,False,False,476847,0.02509
2026-05-24T10:51:56.512810+00:00,UCcdwLMPsaU2ezNSJU1nFoBQ,Baby Shark - Pinkfong Kids’ Songs & Stories,RUfAlqSAr9E,Where Did My Legs Go? | Find the Missing Body Parts | Pinkfong Official,71,12,False,True,False,False,False,False,False,False,False,False,False,False,444278,0.000598
2026-05-24T10:51:56.512810+00:00,UC-cnbLlplnXA4oc7rR21qzg,Lyna,h46Xk3CBOog,JUGAMOS la TORRE TROLL de QUE PREFIERES VERSIÓN CHIBI en Roblox con Mandarina,77,13,False,False,False,False,False,False,False,False,False,False,False,False,444052,0.016103
2026-05-24T10:51:56.512810+00:00,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes,FWx3IFnvoas,Play Like A Dinosaur | Imagination & Play Pretend with JJ 🦖 | CoComelon Nursery Rhymes & Kids Songs,99,14,False,False,False,False,False,False,False,False,False,False,False,False,441688,0.001976
2026-05-24T10:51:56.512810+00:00,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE,txdGVG5gUto,"Full SmackDown highlights: May 22, 2026",39,6,True,False,True,False,True,False,False,False,False,False,False,False,440397,0.018306
2026-05-24T10:51:56.512810+00:00,UCcAd5Np7fO8SeejB1FVKcYw,Best Ever Food Review Show,OAu7Nqgo7aU,Miserable Man Goes to World's Happiest Country!!,48,8,False,False,False,False,False,False,False,False,False,False,False,False,438465,0.018076
2026-05-24T10:51:56.512810+00:00,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE,FYOGBt53mCI,"FULL MATCH: Cody Rhodes vs. Oba Femi: Saturday Night’s Main Event, Dec. 13, 2025",80,15,True,False,True,False,True,False,False,False,False,False,False,False,395925,0.018568
2026-05-24T10:51:56.512810+00:00,UCaY_-ksFSQtTGk0y1HA_3YQ,Ibai,G8K3hqsBwIk,España 2010 vs 2026 con Gerard Piqué.,37,7,True,False,False,False,True,False,False,False,False,False,False,False,382408,0.036042
2026-05-24T10:51:56.512810+00:00,UCAOtE1V7Ots4DjM8JLlrYgg,Peppa Pig - Official Channel,nVp2gqBOJ10,Peppa Learns How to SEW 🪡 The PATCHWORK Blanket 🧵 Peppa Pig Full Episodes | 1 Hour of Kids Cartoons,99,17,True,False,False,False,False,False,False,False,False,False,False,False,381791,0.002877
2026-05-24T10:51:56.512810+00:00,UCcjIvuxmWlS5IEQ0JdPV4Ng,Rubius Z,73NSOQyiMD8,"VOY A BORRAR ESTE JUEGO (Subnautica 2, Episodio 2)",50,9,True,False,False,True,False,False,False,False,False,False,False,False,375716,0.055748
2026-05-24T10:51:56.512810+00:00,UCgFXm4TI8htWmCyJ6cVPG_A,Toys and Colors,H8htGyXfeRA,Eva Learns to Make Good Choices,31,6,False,False,False,False,False,False,False,False,False,False,False,False,364587,0.000907
2026-05-24T10:51:56.512810+00:00,UCu59yAFE8fM0sVNTipR4edw,Masha and The Bear,SCK22vLTKaI,Masha and the Bear 2026 🎡🤹‍♀️ Hide and Seek at Wonder Park 🫣🎢 Best episodes cartoon collection 🎬,96,15,True,False,False,False,True,False,False,False,False,False,False,False,354456,0.001653
2026-05-24T10:51:56.512810+00:00,UC-J-KZfRV8c13fOCkhXdLiQ,Dua Lipa,vZYVkitGXBU,Dua Lipa - Live From Mexico,27,5,False,False,False,False,False,False,False,False,False,False,False,False,352667,0.085693
2026-05-24T10:51:56.512810+00:00,UCAOtE1V7Ots4DjM8JLlrYgg,Peppa Pig - Official Channel,kVuxQK0sUsc,Peppa Pig Tales 2026 🪞 Peppa's FUTURISTIC Mirror 🕶️ Learning About Reflections! ✨ NEW Peppa Pig,95,14,True,False,False,False,True,False,False,False,False,False,False,False,352366,0.003236
2026-05-24T10:51:56.512810+00:00,UCq-Fj5jknLsUf-MWSy4_brA,T-Series,SJ73cJXbPhE,"Vaari Jaavan 8K Full Video | Dhurandhar The Revenge | Ranveer Singh | Shashwat Sachdev,Jyoti,Jasmine",100,14,True,False,False,False,False,False,False,False,False,False,False,False,342201,0.011035
2026-05-24T10:51:56.512810+00:00,UCeY0bbntWzzVIaj2z3QigXg,NBC News,pnH_Q5gVVRk,SpaceX successfully launches prototype of Starship rocket,57,7,False,False,False,False,False,False,False,False,False,False,False,False,331248,0.00997
2026-05-24T10:51:56.512810+00:00,UCQznUf1SjfDqx65hX3zRDiA,DrakeVEVO,ESRCdJHbvnU,Drake - 2 Hard 4 The Radio,26,6,True,False,False,False,False,False,False,False,False,False,False,False,304492,0.028837
2026-05-24T10:51:56.512810+00:00,UCwIWAbIeu0xI0ReKWOcw3eg,Unspeakable,0ensVjWoq1Y,5 School Nights with Peppa Pig,30,6,True,False,False,False,False,False,False,False,False,False,False,False,303748,0.006439
2026-05-24T10:51:56.512810+00:00,UC52X5wxOL_s5yw0dQk7NtgA,Associated Press,Zi2SU98BAD8,LIVE: SpaceX Starship Flight 12 launch (full),45,7,True,False,True,True,False,False,False,False,False,False,False,False,294743,0.016166
2026-05-24T10:51:56.512810+00:00,UCu59yAFE8fM0sVNTipR4edw,Masha and The Bear,Dl3Vg9N4Bn0,Masha and the Bear 2026 🥟🐼 Bon appétit and more popular episodes 🎩🐧 Best episodes collection 🎬,94,14,True,False,False,False,True,False,False,False,False,False,False,False,287092,0.000657
2026-05-24T10:51:56.512810+00:00,UCVzLLZkDuFGAE2BGdBuBNBg,Bluey - Official Channel,nU4HUT-2Jy0,Bluey Shows Dad her Please Face 🥺 💙 | Full Episode Compilation ⭐️ | Bluey,73,10,False,False,False,False,False,False,False,False,False,False,False,False,283317,0.002601
2026-05-24T10:51:56.512810+00:00,UCQznUf1SjfDqx65hX3zRDiA,DrakeVEVO,9Qpe2qlERWY,Drake - Dust,12,2,False,False,False,False,False,False,False,False,False,False,False,False,282232,0.022941
2026-05-24T10:51:56.512810+00:00,UC7_gcs09iThXybpVgjHZ_7g,PBS Space Time,Wu8xNx4njoM,We Thought Black Holes Ended in Singularities. They Might End In a Frozen Big Bang.,83,15,False,False,False,False,False,False,False,False,False,False,False,False,281327,0.052824
2026-05-24T10:51:56.512810+00:00,UC7_YxT-KID8kRbqZo7MyscQ,Markiplier,l_hSYCBfHSM,PART 4 DOESN'T EXIST | Subnautica 2 - Part 5,44,9,True,False,False,False,False,False,False,False,False,False,False,False,279725,0.064669
2026-05-24T10:51:56.512810+00:00,UCgFXm4TI8htWmCyJ6cVPG_A,Toys and Colors,-9ZgpUo3E7U,Ben and Ellie Find a Funny Nanny,32,7,False,False,False,False,False,False,False,False,False,False,False,False,273765,0.000587
2026-05-24T10:51:56.512810+00:00,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,iTJSbJtS8MU,aespa 에스파 'WDA (Whole Different Animal) (Feat. G-DRAGON)' MV,60,10,False,False,False,True,False,False,False,False,False,False,False,False,271975,0.025233
2026-05-24T10:51:56.512810+00:00,UCeY0bbntWzzVIaj2z3QigXg,NBC News,wkcv3t6_myk,NBC Nightly News Full Episode - May 22,38,7,True,False,False,False,False,False,False,False,False,False,False,False,269569,0.007881
2026-05-24T10:51:56.512810+00:00,UCaY_-ksFSQtTGk0y1HA_3YQ,Ibai,mtcKMbltrRA,La Tortilla más cara del mundo.,31,6,False,False,False,False,False,False,False,False,False,False,False,False,268002,0.04583
2026-05-24T10:51:56.512810+00:00,UCVzLLZkDuFGAE2BGdBuBNBg,Bluey - Official Channel,ALxv4xdaOnQ,Favourite Toys 🧸 | Bluey's New Bedroom + 60 MINUTES of More Moments ☺️ 💙 | Bluey,80,12,True,False,False,False,False,False,False,False,False,False,False,False,265367,0.00272
2026-05-24T10:51:56.512810+00:00,UCupvZG-5ko_eiXAupbDfxWw,CNN,liiU_V9S_R8,Russian drones attack CNN 14x at Ukraine's 'Road of Life',57,11,True,False,False,False,False,False,False,False,False,False,False,False,263861,0.01659
2026-05-24T10:51:56.512810+00:00,UCaY_-ksFSQtTGk0y1HA_3YQ,Ibai,1GE7fAqlRV0,El mejor Real Madrid vs FC Barcelona con Gerard Piqué,53,10,False,False,False,False,False,False,False,False,False,False,False,False,257011,0.036217
2026-05-24T10:51:56.512810+00:00,UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,nCElUD0jvgo,CORTIS (코르티스) 'ACAI' Official MV,32,5,False,False,False,True,False,False,False,False,False,False,False,False,256293,0.084191
2026-05-24T10:51:56.512810+00:00,UCs8qka8tfhdc69wzXYdtZ3A,LosPolinesios,mvMDEzQhLCk,MAMÁ LA EXTREMA | LOS POLINESIOS,32,5,False,False,False,False,False,False,False,False,False,False,False,False,255624,0.045281
2026-05-24T10:51:56.512810+00:00,UC-J-KZfRV8c13fOCkhXdLiQ,Dua Lipa,PNm0hf_zZJY,Dua Lipa - Oye Mi Amor (Feat. Fher de Maná) [Live From Mexico],62,12,False,False,False,True,False,False,False,False,False,False,False,False,253501,0.054232
2026-05-24T10:51:56.512810+00:00,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,EDyycN6zJwc,"ABC World News Tonight with David Muir Full Broadcast - May 22, 2026",68,12,True,False,False,False,True,False,False,False,False,False,False,False,253008,0.013004
2026-05-24T10:51:56.512810+00:00,UCupvZG-5ko_eiXAupbDfxWw,CNN,Y0bjRTU7XmM,Renderings show arch obstructing view of Arlington National Cemetery,68,9,False,False,False,False,False,False,False,False,False,False,False,False,251586,0.020827
2026-05-24T10:51:56.512810+00:00,UC06rPIABrthG0hwLTVhINLA,ElMariana,Q8b0HOGijSY,NO DEBÍ TOCAR ESA MUÑECA 💀 | LA ISLA DE LAS MUÑECAS,51,10,False,False,False,False,False,False,False,False,False,False,False,False,246247,0.084508
2026-05-24T10:51:56.512810+00:00,UCQznUf1SjfDqx65hX3zRDiA,DrakeVEVO,Z8wKeg_nRVI,"Drake, 21 Savage - B’s On The Table",35,8,True,False,False,False,False,False,False,False,False,False,False,False,246018,0.023134
2026-05-24T10:51:56.512810+00:00,UCUP6qv-_EIL0hwTsJaKYnvw,Azteca Noticias,TsXymR2iGec,Interpol y Trump presionan: Rocha e Inzunza refugiados bajo sospecha de impunidad estatal,89,13,False,False,True,False,False,False,False,False,False,False,False,False,245937,0.015814
2026-05-24T10:51:56.512810+00:00,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE,wl_9w92dHiM,"FULL EPISODE: Lucha Libre AAA: May 23, 2026",43,8,True,False,True,False,True,False,False,False,False,False,False,False,243129,0.027553
2026-05-24T10:51:56.512810+00:00,UC-cnbLlplnXA4oc7rR21qzg,Lyna,wuKBNDqPGf4,Cada SEGUNDO +1 de VELOCIDAD en el OBBY DE TECLADO ASMR de CHOCOLATE en Roblox con Mandarina,92,17,True,False,False,False,False,False,False,False,False,False,False,False,240655,0.012616
2026-05-24T10:51:56.512810+00:00,UCKqH_9mk1waLgBiL2vT5b9g,VanossGaming,XyvfiP6NZYg,BO3 Zombies - SpongeBob SB-129 Map! (FUTUREEEEEEE),50,7,True,False,False,True,False,False,False,False,False,False,False,False,239668,0.052664
2026-05-24T10:51:56.512810+00:00,UCq-Fj5jknLsUf-MWSy4_brA,T-Series,VpXlDJZFNdc,SHOR (Official Video): Faridkot | IP Singh | Aishwarya Anand | Rajarshi Sanyal | Latest Punjabi Song,100,13,False,False,True,True,False,False,False,False,False,False,False,False,237856,0.001336
2026-05-24T10:51:56.512810+00:00,UCGnjeahCJW1AF34HBmQTJ-Q,shakiraVEVO,X9CsK_nuqdE,"Shakira, Burna Boy - Dai Dai (Official Audio)",45,7,False,False,False,True,False,False,False,False,False,False,False,False,236546,0.054488
2026-05-24T10:51:56.512810+00:00,UCJZam2u1G0syq3kyqrCXrNw,PrestonPlayz,tmeMkdTGJyU,"Minecraft, But You Can FUSE Items!",34,6,False,False,False,False,False,False,False,False,False,False,False,False,233975,0.018503
2026-05-24T10:51:56.512810+00:00,UCBYyJBCtCvgqA4NwtoPMwpQ,The Wild Project,wGWIWDxdm7I,La reacción de Xokas al reto de Illojuan,40,8,False,False,False,False,False,False,False,False,False,False,False,False,226078,0.042487
2026-05-24T10:51:56.512810+00:00,UCu59yAFE8fM0sVNTipR4edw,Masha and The Bear,EvlkqpqQp3k,Masha and the Bear 2026 😨🛌 Friendly Ghost? 👻👋 Best episodes cartoon collection 🎬,80,11,True,True,False,False,True,False,False,False,False,False,False,False,223204,0.003349
2026-05-24T10:51:56.512810+00:00,UCzYfz8uibvnB7Yc1LjePi4g,Aphmau,6FmjZcrbrzA,YOU are MAD at EVERYONE in Minecraft!,37,7,False,False,False,False,False,False,False,False,False,False,False,False,217675,0.024064
2026-05-24T10:51:56.512810+00:00,UCoLrcjPV5PbUrUyXq5mjc_A,MLB,-602ScGzRKU,Shohei Ohtani homers on the 1ST PITCH of the GAME! 😤💥 (HR before he takes the mound!),85,16,True,False,False,True,False,False,False,False,False,False,False,False,217619,0.011637
2026-05-24T10:51:56.512810+00:00,UCUsm-fannqOY02PNN67C0KA,NMás,P-JqZTfSLGU,Las Mangas del Chaleco de Esta Semana: Hoy 22 de Mayo del 2026,62,13,True,False,True,False,True,False,False,True,False,False,False,False,213582,0.020741
2026-05-24T10:51:56.512810+00:00,UCsBjURrPoezykLs9EqgamOA,Fireship,9OQ5vaYbGV0,Google’s AI endgame is here… everything you missed at I/O 2026,62,13,True,False,False,False,True,False,False,False,False,True,False,False,212377,0.032906
2026-05-24T10:51:56.512810+00:00,UCQznUf1SjfDqx65hX3zRDiA,DrakeVEVO,4mROydqA2zg,Drake - Little Birdie,21,3,False,False,False,False,False,False,False,False,False,False,False,False,211776,0.029676
2026-05-24T10:51:56.512810+00:00,UCu59yAFE8fM0sVNTipR4edw,Masha and The Bear,aVs5g2TKpxQ,Masha and the Bear 2026 🎬 NEW EPISODE! 🥷 Mysterious Helpers 🤝🏠 Best cartoon collection,86,12,True,False,False,False,True,False,False,False,False,False,False,False,209334,0.001392
2026-05-24T10:51:56.512810+00:00,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes,y8tEumj-rOQ,Me and My Trike 🚲 and My Best Friend Cody's Playdate | CoComelon Nursery Rhymes and Songs for Kids,98,18,False,False,False,False,False,False,False,False,False,False,False,False,206294,0.002883
2026-05-24T10:51:56.512810+00:00,UCDogdKl7t7NHzQ95aEwkdMw,Sidemen,-WUlOSHMao8,SIDEMEN TINDER IRL IS BACK,26,5,False,False,False,False,False,False,False,False,False,False,False,False,204968,0.032423
2026-05-24T10:51:56.512810+00:00,UCz8QaiQxApLq8sLNcszYyJw,Firstpost,tSqjmVZQgWQ,Why Indians Are Leaving The UK As Europe Tightens Immigration | Vantage on Firstpost | 4K,89,14,True,False,False,False,False,False,False,False,False,False,False,False,204466,0.011825
2026-05-24T10:51:56.512810+00:00,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,BTJGr78-zyw,"Professor Jiang: World War 3 Is About To Begin, Let Me Explain!",63,12,True,False,True,False,False,False,False,False,False,False,False,False,203054,0.032438
2026-05-24T10:51:56.512810+00:00,UCpEhnqL0y41EpW2TvWAHD7Q,SET India,RQsir_w4uMY,क्या Park की Ghost Mystery को Uncover कर पाएगी CID? | CID Season 2 | Full Episode | Ep 79,89,19,True,True,False,False,False,False,False,False,False,False,False,False,201429,0.013611
2026-05-24T10:51:56.512810+00:00,UCFxHplbcoJK9m70c4VyTIxg,MILENIO,xKJ8MmiU6Jg,"Crisis del jitomate: Mientras el precio rompe récords, toneladas son desechadas en los campos",93,14,False,False,True,False,False,False,False,False,False,False,False,False,201381,0.008124
2026-05-24T10:51:56.512810+00:00,UCQznUf1SjfDqx65hX3zRDiA,DrakeVEVO,rThDEqJsRtk,Drake - Make Them Know,22,4,False,False,False,False,False,False,False,False,False,False,False,False,197527,0.027834
2026-05-24T10:51:56.512810+00:00,UCGy7SkBjcIAgTiwkXEtPnYg,Andrei Jikh,3DYnQMmQk8k,Why Trump Flew to China with 18 CEOs,36,8,True,False,False,False,False,False,False,False,False,False,False,False,194932,0.034562
2026-05-24T10:51:56.512810+00:00,UC7_YxT-KID8kRbqZo7MyscQ,Markiplier,gcxoAyEnwKM,COBB CAN MOVE,13,3,False,False,False,False,False,False,False,False,False,False,False,False,193915,0.065019
2026-05-24T10:51:56.512810+00:00,UCWJ2lWNubArHWmf3FIHbfcQ,NBA,hO4nDiJyaB0,"#4 CAVALIERS at #3 KNICKS | FULL GAME 2 HIGHLIGHTS | May 21, 2026",65,12,True,False,False,False,True,False,False,False,False,False,False,False,193593,0.010544
2026-05-24T10:51:56.512810+00:00,UCQznUf1SjfDqx65hX3zRDiA,DrakeVEVO,3-jY1JrtqeY,Drake - Make Them Pay,21,4,False,False,False,False,False,False,False,False,False,False,False,False,193493,0.030293
2026-05-24T10:51:56.512810+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,alaid2ZoaBo,I’m Going To Get Sued For This | Financial Audit,48,10,False,False,False,False,False,False,False,False,False,False,False,False,190320,0.025678
2026-05-24T10:51:56.512810+00:00,UCNYW2vfGrUE6R5mIJYzkRyQ,DrossRotzank,i5854WN0Q_w,"Querido Dross, profesor brujo abusador",38,5,False,False,False,False,False,False,False,False,False,False,False,False,189147,0.082416
2026-05-24T10:51:56.512810+00:00,UCECJDeK0MNapZbpaOzxrUPA,Luisito Comunica,LFXpmx75kBY,El pueblo “más extraño” que he visitado | NAGORO,48,8,False,False,False,False,False,False,False,False,False,False,False,False,187447,0.019157
2026-05-24T10:51:56.512810+00:00,UCQznUf1SjfDqx65hX3zRDiA,DrakeVEVO,e3Td8oVfhjs,Drake - Don’t Worry,19,4,False,False,False,False,False,False,False,False,False,False,False,False,187405,0.032653
2026-05-24T10:51:56.512810+00:00,UC8p1vwvWtl6T73JiExfWs1g,CBS News,os6GMCAy-co,Watch: Pentagon releases 50 new UFO videos,42,7,True,False,True,False,False,False,False,False,False,False,False,False,187153,0.018862
2026-05-24T10:51:56.512810+00:00,UCFxHplbcoJK9m70c4VyTIxg,MILENIO,k2v6Yr5ZADk,¿El inicio de otro conflicto global? La dura advertencia de Irán que preocupa al mundo,86,15,False,True,False,False,False,False,False,False,False,False,False,False,186212,0.006193
2026-05-24T10:51:56.512810+00:00,UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt – In a Nutshell,TYhNHX372ek,The Uncomfortable Truth About Ozempic (Updated Version),55,7,False,False,False,True,False,False,False,False,False,False,False,False,185494,0.040445
2026-05-24T10:51:56.512810+00:00,UCYQo8CdhXD22qfwUBUw591Q,El Payaso Plim Plim,I_cTsdaH1hk,Plim Plim: Cumpleaños de Nesho 🎂 Capítulos Completos para Niños | Dibujos Animados,82,11,False,False,True,False,False,False,False,False,False,False,False,False,185224,0
2026-05-24T10:51:56.512810+00:00,UCfdNM3NAhaBOXCafH7krzrA,The Infographics Show,oHfbGGteCAQ,Why Did The $100 Million Search For MH370 Just End,50,10,True,False,False,False,False,True,False,False,False,False,False,False,182465,0.018167
2026-05-24T10:51:56.512810+00:00,UCGmnsW623G1r-Chmo5RB4Yw,KSI,MN_u8Jv807U,BEST CELEBRITY LOOKALIKE WINS $500 (Ft. Deji),45,7,True,False,False,True,False,True,False,False,False,False,False,False,180954,0.026461
2026-05-24T10:51:56.512810+00:00,UCYQo8CdhXD22qfwUBUw591Q,El Payaso Plim Plim,nZXozLzYibQ,"¡Olé, Olé! Llega el Mundial ⚽❤️🌎 Canciones Infantiles | Plim Plim",65,9,False,False,False,False,False,False,False,False,False,False,False,False,180512,0
2026-05-24T10:51:56.512810+00:00,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,VBe9wG3AAY0,Suspect shot lawyers outside North Carolina courthouse after case thrown out: Police,84,12,False,False,True,False,False,False,False,False,False,False,False,False,179046,0.008282
2026-05-24T10:51:56.512810+00:00,UCaY_-ksFSQtTGk0y1HA_3YQ,Ibai,VtVzC2_f3nY,Xokas vs Willyrex ¿Quién sabe más?,34,6,False,True,False,False,False,False,False,False,False,False,False,False,178322,0.071817
2026-05-24T10:51:56.512810+00:00,UCq-Fj5jknLsUf-MWSy4_brA,T-Series,mSc-CSiqIqI,Wild Ride 8K Full Video | Dhurandhar The Revenge | Ranveer Singh | Shashwat Sachdev | Ellisar,93,13,True,False,False,False,False,False,False,False,False,False,False,False,177817,0.026844
